,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure,minute,btc_total_balance
4138,97054,2025-03-12 09:34:00,HYPE,1.9051602340559037,-0.8708923080000001,4801.401992416047,0.0,4801.401992416047,82436.3,-330.66,13.169,45.32,13.163238310548431,close_trailing_long,0.12424661821200048,0.12424661821200048,97054,0.05824378328983769
4139,97057,2025-03-12 09:37:00,HYPE,4.838439765945079,-0.12027928,4806.120152901991,0.0,4806.120152901991,82414.0,-45.32,13.27,0.0,13.163238310548431,close_trailing_long,0.0,0.0,97057,0.058316792691799825
4140,97065,2025-03-12 09:45:00,HYPE,0.0,-0.04535283800000001,4806.074800063991,0.0,4806.074800063991,82541.2,17.17,13.207,17.17,13.207,entry_initial_normal_long,0.04718282578477155,0.04718282578477155,97065,0.058226374223587625
4141,97069,2025-03-12 09:49:00,HYPE,0.0,-0.066540864,4806.008259199991,0.0,4806.008259199991,82635.0,25.44,13.078,42.61,13.129981459751233,entry_trailing_normal_long,0.1164102264970159,0.1164102264970159,97069,0.05815947551521741
4142,97076,2025-03-12 09:56:00,HYPE,0.0,-0.165590964,4805.8426682359905,0.0,4805.8426682359905,82662.8,63.14,13.113,105.75,13.119842364066194,entry_trailing_normal_long,0.2886951208723737,0.2886951208723737,97076,0.058137912921362334
4143,97078,2025-03-12 09:58:00,HYPE,6.890420000000004,-0.27886275,4812.45422548599,0.0,4812.45422548599,82652.0,-105.75,13.185,0.0,13.119842364066194,close_trailing_long,0.0,0.0,97078,0.05822550241356519
4144,97080,2025-03-12 10:00:00,HYPE,0.0,-0.04540170600000001,4812.40882377999,0.0,4812.40882377999,82639.4,17.37,13.069,17.37,13.069,entry_initial_normal_long,0.04717149733378061,0.04717149733378061,97080,0.058233830639864155
4145,97085,2025-03-12 10:05:00,HYPE,0.0,-0.06702696,4812.34179681999,0.0,4812.34179681999,82513.8,25.74,13.02,43.11,13.039743215031315,entry_trailing_normal_long,0.1168128436703033,0.1168128436703033,97085,0.05832166009588687
4146,97087,2025-03-12 10:07:00,HYPE,0.5715000000000433,-0.11254296600000001,4812.8007538539905,0.0,4812.8007538539905,82484.9,-43.11,13.053,0.0,13.039743215031315,close_trailing_long,0.0,0.0,97087,0.05834765822415971
4147,97096,2025-03-12 10:16:00,HYPE,0.0,-0.045427428000000006,4812.7553264259905,0.0,4812.7553264259905,82445.7,17.46,13.009,17.46,13.009,entry_initial_normal_long,0.04719482387829484,0.04719482387829484,97096,0.058374849463659
4148,97100,2025-03-12 10:20:00,HYPE,0.10476000000000397,-0.045448380000000003,4812.81463804599,0.0,4812.81463804599,82443.0,-17.46,13.015,0.0,13.009,close_trailing_long,0.0,0.0,97100,0.058377480659922494
4149,97101,2025-03-12 10:21:00,HYPE,0.0,-0.045424207999999994,4812.76921383799,0.0,4812.76921383799,82499.9,17.56,12.934,17.56,12.934,entry_initial_normal_long,0.047191342428589064,0.047191342428589064,97101,0.058336667242481384
4150,97104,2025-03-12 10:24:00,HYPE,1.597960000000019,-0.0457438,4814.32143003799,0.0,4814.32143003799,82391.9,-17.56,13.025,0.0,12.934,close_trailing_long,0.0,0.0,97104,0.058431974866922476
4151,97289,2025-03-12 13:29:00,HYPE,0.0,-0.04543241800000001,4814.2759976199895,0.0,4814.2759976199895,83319.1,16.67,13.627,16.67,13.627,entry_initial_normal_long,0.04718509909118236,0.04718509909118236,97289,0.05778118099715419
4152,97293,2025-03-12 13:33:00,HYPE,1.0668800000000012,-0.04564579400000001,4815.29723182599,0.0,4815.29723182599,83533.4,-16.67,13.691,0.0,13.627,close_trailing_long,0.0,0.0,97293,0.0576451722523684
4153,97298,2025-03-12 13:38:00,HYPE,0.0,-0.045446328,4815.25178549799,0.0,4815.25178549799,83490.9,16.68,13.623,16.68,13.623,entry_initial_normal_long,0.047189980944371296,0.047189980944371296,97298,0.05767397148070017
4154,97305,2025-03-12 13:45:00,HYPE,1.4511600000000253,-0.04573656,4816.65720893799,0.0,4816.65720893799,83652.3,-16.68,13.71,0.0,13.623,close_trailing_long,0.0,0.0,97305,0.057579495231308515
4155,97308,2025-03-12 13:48:00,HYPE,0.0,-0.045450208000000006,4816.61175872999,0.0,4816.61175872999,83175.3,16.69,13.616,16.69,13.616,entry_initial_normal_long,0.04718068455239581,0.04718068455239581,97308,0.057909160035851864
4156,97341,2025-03-12 14:21:00,HYPE,0.0,-0.06570761,4816.54605111999,0.0,4816.54605111999,82619.9,24.73,13.285,41.42,13.418374939642685,entry_trailing_normal_long,0.11539162796352018,0.11539162796352018,97341,0.05829765045854558
4157,97346,2025-03-12 14:26:00,HYPE,0.0,-0.163035542,4816.38301557799,0.0,4816.38301557799,82420.0,61.37,13.283,102.79,13.337550345364335,entry_trailing_normal_long,0.28464654815984924,0.28464654815984924,97346,0.05843706643506418
4158,97364,2025-03-12 14:44:00,HYPE,0.0,-0.39951336000000004,4815.98350221799,0.0,4815.98350221799,81665.6,152.3,13.116,255.09,13.205275000980047,entry_trailing_normal_long,0.6994487415599805,0.6994487415599805,97364,0.05897199680426017
4159,97371,2025-03-12 14:51:00,HYPE,0.0,-0.9974628300000001,4814.98603938799,0.0,4814.98603938799,81500.0,377.97,13.195,633.06,13.199140286860647,entry_trailing_normal_long,1.7353835881655169,1.7353835881655169,97371,0.059079583305374106
4160,97409,2025-03-12 15:29:00,HYPE,0.0,-2.418940188,4812.56709919999,0.0,4812.56709919999,81177.7,938.01,12.894,1571.07,13.01695576263311,entry_trailing_normal_long,4.249405414710907,4.249405414710907,97409,0.059284349017032875
4161,97410,2025-03-12 15:30:00,HYPE,-1.8797928083408115,-0.060074784,4810.627231607649,0.0,4810.627231607649,81245.7,-23.22,12.936,1547.85,13.01695576263311,close_unstuck_long,4.1882885551409395,4.1882885551409395,97410,0.05921085339418147
4162,97411,2025-03-12 15:31:00,HYPE,0.11632011368049294,-0.060057464,4810.68349425733,0.0,4810.68349425733,81432.3,-23.06,13.022,1524.79,13.01695576263311,close_unstuck_long,4.12584282482909,4.12584282482909,97411,0.059075864174993574
4163,97412,2025-03-12 15:32:00,HYPE,-2.7460101540988173,-0.060057744,4807.87742635923,0.0,4807.87742635923,81442.1,-23.28,12.899,1501.51,13.01695576263311,close_unstuck_long,4.065222033322879,4.065222033322879,97412,0.059034300765319535
4164,97413,2025-03-12 15:33:00,HYPE,-1.1328363473301621,-0.060015904,4806.6845741079005,0.0,4806.6845741079005,81485.0,-23.14,12.968,1478.37,13.01695576263311,close_unstuck_long,4.003565575004573,4.003565575004573,97413,0.058988581629844765
4165,97414,2025-03-12 15:34:00,HYPE,-0.6226781168248321,-0.060013800000000006,4806.001882191075,0.0,4806.001882191075,81457.9,-23.1,12.99,1455.27,13.01695576263311,close_unstuck_long,3.941568413213108,3.941568413213108,97414,0.05899982545819467
4166,97415,2025-03-12 15:35:00,HYPE,-0.8771576744511865,-0.059988938,4805.064735578624,0.0,4805.064735578624,81490.0,-23.11,12.979,1432.16,13.01695576263311,close_unstuck_long,3.879731989243997,3.879731989243997,97415,0.0589650844959949
4167,97416,2025-03-12 15:36:00,HYPE,0.20819834418580718,-0.059971704,4805.2129622188095,0.0,4805.2129622188095,81485.9,-23.02,13.026,1409.14,13.01695576263311,close_unstuck_long,3.817252885059867,3.817252885059867,97416,0.05896987039744066
4168,97417,2025-03-12 15:37:00,HYPE,-0.39116944394584374,-0.05998200000000001,4804.761810774864,0.0,4804.761810774864,81453.3,-23.07,13.0,1386.07,13.01695576263311,close_unstuck_long,3.7551105724850022,3.7551105724850022,97417,0.05898793309509699
4169,97418,2025-03-12 15:38:00,HYPE,-0.7147685591984908,-0.059969348000000006,4803.987072867666,0.0,4803.987072867666,81561.4,-23.09,12.986,1362.98,13.01695576263311,close_unstuck_long,3.6931511463795323,3.6931511463795323,97418,0.05890025272822274
4170,97419,2025-03-12 15:39:00,HYPE,1.2627148051964416,-0.05997433600000001,4805.189813336862,0.0,4805.189813336862,81479.0,-22.94,13.072,1340.04,13.01695576263311,close_unstuck_long,3.630083738158469,3.630083738158469,97419,0.058974580116801414
4171,97420,2025-03-12 15:40:00,HYPE,-0.09118032869318382,-0.059989930000000004,4805.038643078169,0.0,4805.038643078169,81444.8,-23.05,13.013,1316.99,13.01695576263311,close_unstuck_long,3.5677549845568,3.5677549845568,97420,0.05899748839800907
4172,97421,2025-03-12 15:41:00,HYPE,-0.13728032869319923,-0.05998071,4804.841382039476,0.0,4804.841382039476,81433.7,-23.05,13.011,1293.94,13.01695576263311,close_unstuck_long,3.505455935020313,3.505455935020313,97421,0.059003107829307476
4173,97423,2025-03-12 15:43:00,HYPE,-0.9233776744511609,-0.059979694,4803.858024671025,0.0,4803.858024671025,81625.3,-23.11,12.977,1270.83,13.01695576263311,close_unstuck_long,3.4435526210123326,3.4435526210123326,97423,0.05885256194673741
4174,97424,2025-03-12 15:44:00,HYPE,-0.8074781168248528,-0.05997684000000001,4802.9905697142,0.0,4802.9905697142,81522.3,-23.1,12.982,1247.73,13.01695576263311,close_unstuck_long,3.3815694571885575,3.3815694571885575,97424,0.058916278977828154
4175,97425,2025-03-12 15:45:00,HYPE,-1.0851476744511532,-0.05994734,4801.8454746997495,0.0,4801.8454746997495,81565.4,-23.11,12.97,1224.62,13.01695576263311,close_unstuck_long,3.3197287272207587,3.3197287272207587,97425,0.05887110802742033
4176,97426,2025-03-12 15:46:00,HYPE,-2.1092641354618133,-0.059950788000000005,4799.676259776288,0.0,4799.676259776288,81672.3,-23.19,12.926,1201.43,13.01695576263311,close_unstuck_long,3.258336670113085,3.258336670113085,97426,0.05876749228044622
4177,97427,2025-03-12 15:47:00,HYPE,-2.482443250714476,-0.059928220000000004,4797.133888305573,0.0,4797.133888305573,81770.0,-23.21,12.91,1178.22,13.01695576263311,close_unstuck_long,3.197083503555663,3.197083503555663,97427,0.05866618427669773
4178,97428,2025-03-12 15:48:00,HYPE,-2.0833754625828327,-0.059877864,4794.990634978991,0.0,4794.990634978991,81803.0,-23.16,12.927,1155.06,13.01695576263311,close_unstuck_long,3.135640101881633,3.135640101881633,97428,0.05861631767757895
4179,97429,2025-03-12 15:49:00,HYPE,-1.89645634733015,-0.05986318,4793.03431545166,0.0,4793.03431545166,81893.2,-23.14,12.935,1131.92,13.01695576263311,close_unstuck_long,3.0740761691065073,3.0740761691065073,97429,0.05852786697127064
4180,97430,2025-03-12 15:50:00,HYPE,-3.3222919235934594,-0.059838352,4789.652185176067,0.0,4789.652185176067,81822.3,-23.24,12.874,1108.68,13.01695576263311,close_unstuck_long,3.013086954326637,3.013086954326637,97430,0.05853724699960851
4181,97432,2025-03-12 15:52:00,HYPE,-5.734414403241096,-0.059798504,4783.8579722688255,0.0,4783.8579722688255,81684.6,-23.41,12.772,1085.27,13.01695576263311,close_unstuck_long,2.953037415074618,2.953037415074618,97432,0.05856499232742555
4182,97435,2025-03-12 15:55:00,HYPE,0.0,-1.9584585840000002,4781.899513684825,0.0,4781.899513684825,81569.6,766.58,12.774,1851.85,12.916383346660279,entry_trailing_cropped_long,5.002029932260377,5.002029932260377,97435,0.058623549872560674
4183,97436,2025-03-12 15:56:00,HYPE,-2.6662758106511095,-0.05968292399999999,4779.173554950174,0.0,4779.173554950174,81433.8,-23.31,12.802,1828.54,12.916383346660279,close_unstuck_long,4.941884477126594,4.941884477126594,97436,0.0586878366839098
4184,97437,2025-03-12 15:57:00,HYPE,-0.5177268082522474,-0.05964764400000001,4778.5961804979215,0.0,4778.5961804979215,81562.1,-23.13,12.894,1805.41,12.916383346660279,close_unstuck_long,4.879961975666271,4.879961975666271,97437,0.05858843973485137
4185,97438,2025-03-12 15:58:00,HYPE,0.8659353598803947,-0.059640216,4779.402475641802,0.0,4779.402475641802,81616.1,-23.02,12.954,1782.39,12.916383346660279,close_unstuck_long,4.816926933980864,4.816926933980864,97438,0.05855955474032454
4186,97439,2025-03-12 15:59:00,HYPE,1.0496391933469773,-0.05965112400000001,4780.392463711149,0.0,4780.392463711149,81646.6,-23.01,12.962,1759.38,12.916383346660279,close_unstuck_long,4.753757501074558,4.753757501074558,97439,0.0585498044463719
4187,97440,2025-03-12 16:00:00,HYPE,1.5538306937467912,-0.059674464,4781.886619940896,0.0,4781.886619940896,81623.7,-22.98,12.984,1736.4,12.916383346660279,close_unstuck_long,4.690200714842152,4.690200714842152,97440,0.05858453635330053
4188,97442,2025-03-12 16:02:00,HYPE,1.531516860280201,-0.059695834,4783.358440967176,0.0,4783.358440967176,81769.6,-22.99,12.983,1713.41,12.916383346660279,close_unstuck_long,4.626678235203795,4.626678235203795,97442,0.05849800464924832
4189,97443,2025-03-12 16:03:00,HYPE,2.3759298610797956,-0.059709719999999994,4785.674661108255,0.0,4785.674661108255,81741.7,-22.93,13.02,1690.48,12.916383346660279,close_unstuck_long,4.562551628782429,4.562551628782429,97443,0.05854630697805717
4190,97445,2025-03-12 16:05:00,HYPE,1.074047692947156,-0.059733504,4786.688975297202,0.0,4786.688975297202,81954.3,-23.04,12.963,1667.44,12.916383346660279,close_unstuck_long,4.499413761517267,4.499413761517267,97445,0.05840680690698599
4191,97446,2025-03-12 16:06:00,HYPE,3.6015405288126243,-0.059748180000000005,4790.230767646015,0.0,4790.230767646015,81861.8,-22.85,13.074,1644.59,12.916383346660279,close_unstuck_long,4.434474228581416,4.434474228581416,97446,0.05851606937113544
4192,97447,2025-03-12 16:07:00,HYPE,3.1972213614795946,-0.05979648,4793.368192527495,0.0,4793.368192527495,81881.8,-22.9,13.056,1621.69,12.916383346660279,close_unstuck_long,4.369864543704225,4.369864543704225,97447,0.05854009306741541
4193,97449,2025-03-12 16:09:00,HYPE,4.418332029212423,-0.05983404,4797.726690516707,0.0,4797.726690516707,81985.2,-22.82,13.11,1598.87,12.916383346660279,close_unstuck_long,4.304459001863354,4.304459001863354,97449,0.058519424121874525
4194,97450,2025-03-12 16:10:00,HYPE,3.880829028412826,-0.059881536,4801.54763800912,0.0,4801.54763800912,82067.0,-22.88,13.086,1575.99,12.916383346660279,close_unstuck_long,4.239485375374395,4.239485375374395,97450,0.058507653965773336
4195,97451,2025-03-12 16:11:00,HYPE,3.455146027613207,-0.059951396000000004,4804.942832640734,0.0,4804.942832640734,82047.3,-22.94,13.067,1553.05,12.916383346660279,close_unstuck_long,4.17482368786189,4.17482368786189,97451,0.05856308291242654
4196,97452,2025-03-12 16:12:00,HYPE,3.7058698610797918,-0.059975708,4808.588726793814,0.0,4808.588726793814,81982.7,-22.93,13.078,1530.12,12.916383346660279,close_unstuck_long,4.110065886123195,4.110065886123195,97452,0.05865370043672402
4197,97453,2025-03-12 16:13:00,HYPE,3.5270383606800038,-0.060017440000000005,4812.055747714495,0.0,4812.055747714495,82078.3,-22.96,13.07,1507.16,12.916383346660279,close_unstuck_long,4.045476059581908,4.045476059581908,97453,0.0586276244478077
4198,97454,2025-03-12 16:14:00,HYPE,4.097466027613217,-0.06007986000000001,4816.093133882108,0.0,4816.093133882108,82118.5,-22.94,13.095,1484.22,12.916383346660279,close_unstuck_long,3.9805614131317992,3.9805614131317992,97454,0.058648089454655265
4199,97455,2025-03-12 16:15:00,HYPE,4.485489861079808,-0.060131632000000004,4820.518492111189,0.0,4820.518492111189,82133.9,-22.93,13.112,1461.29,12.916383346660279,close_unstuck_long,3.9154671539025476,3.9154671539025476,97455,0.058690972815258854
4200,97456,2025-03-12 16:16:00,HYPE,5.63765669534603,-0.060181236000000006,4826.095967570534,0.0,4826.095967570534,82070.8,-22.86,13.163,1438.43,12.916383346660279,close_unstuck_long,3.849760432072263,3.849760432072263,97456,0.05880405658980459
4201,97457,2025-03-12 16:17:00,HYPE,3.4486638594805887,-0.06023426000000001,4829.484397170016,0.0,4829.484397170016,81975.8,-23.05,13.066,1415.38,12.916383346660279,close_unstuck_long,3.7854125115113084,3.7854125115113084,97457,0.058913537863247635
4202,97458,2025-03-12 16:18:00,HYPE,3.679163859480584,-0.06028036000000001,4833.103280669496,0.0,4833.103280669496,81904.4,-23.05,13.076,1392.33,12.916383346660279,close_unstuck_long,3.7209773887894912,3.7209773887894912,97458,0.05900907986224789
4203,97460,2025-03-12 16:20:00,HYPE,3.0429770252143533,-0.060333952,4836.085923742709,0.0,4836.085923742709,81917.1,-23.12,13.048,1369.21,12.916383346660279,close_unstuck_long,3.6569328008121667,3.6569328008121667,97460,0.05903634190837699
4204,97461,2025-03-12 16:21:00,HYPE,3.0674231917477375,-0.06036467399999999,4839.092982260457,0.0,4839.092982260457,81929.9,-23.13,13.049,1346.08,12.916383346660279,close_unstuck_long,3.5929223428872454,3.5929223428872454,97461,0.05906382141636273
4205,97462,2025-03-12 16:22:00,HYPE,4.800269193346983,-0.06040125000000001,4843.832850203804,0.0,4843.832850203804,81872.3,-23.01,13.125,1323.07,12.916383346660279,close_unstuck_long,3.528048932106892,3.528048932106892,97462,0.05916326828736708
4206,97464,2025-03-12 16:24:00,HYPE,4.783487692947188,-0.060475392,4848.5558625047515,0.0,4848.5558625047515,81919.0,-23.04,13.124,1300.03,12.916383346660279,close_unstuck_long,3.463234480191019,3.463234480191019,97464,0.05918719543091043
4207,97465,2025-03-12 16:25:00,HYPE,4.990847692947154,-0.060516864000000004,4853.486193333698,0.0,4853.486193333698,81815.8,-23.04,13.133,1276.99,12.916383346660279,close_unstuck_long,3.3984010076110813,3.3984010076110813,97465,0.0593221137400563
4208,97466,2025-03-12 16:26:00,HYPE,4.997346192547346,-0.060595661999999995,4858.422943864245,0.0,4858.422943864245,81778.2,-23.07,13.133,1253.92,12.916383346660279,close_unstuck_long,3.333614959664741,3.333614959664741,97466,0.059409756437097484
4209,97467,2025-03-12 16:27:00,HYPE,4.888344692147561,-0.06065136,4863.250637196393,0.0,4863.250637196393,81824.5,-23.1,13.128,1230.82,12.916383346660279,close_unstuck_long,3.2689540672946413,3.2689540672946413,97467,0.059435140296566345
4210,97468,2025-03-12 16:28:00,HYPE,6.341939193346987,-0.06070958400000001,4869.53186680574,0.0,4869.53186680574,81871.8,-23.01,13.192,1207.81,12.916383346660279,close_unstuck_long,3.203703640646511,3.203703640646511,97468,0.059477522990892345
4211,97469,2025-03-12 16:29:00,HYPE,6.574895359880379,-0.060782008,4876.04598015762,0.0,4876.04598015762,81790.0,-23.02,13.202,1184.79,12.916383346660279,close_unstuck_long,3.138444938288902,3.138444938288902,97469,0.05961665215989265
4212,97470,2025-03-12 16:30:00,HYPE,5.748017025214333,-0.06087496,4881.733122222835,0.0,4881.733122222835,81828.1,-23.12,13.165,1161.67,12.916383346660279,close_unstuck_long,3.0736164117637603,3.0736164117637603,97470,0.059658395126158795
4213,97471,2025-03-12 16:31:00,HYPE,6.41016852561418,-0.060929892000000006,4888.08236085645,0.0,4888.08236085645,81677.7,-23.09,13.194,1138.58,12.916383346660279,close_unstuck_long,3.0086104662654938,3.0086104662654938,97471,0.05984598441014438
4214,97472,2025-03-12 16:32:00,HYPE,6.19264935828113,-0.06101555200000001,4894.213994662731,0.0,4894.213994662731,81835.8,-23.14,13.184,1115.44,12.916383346660279,close_unstuck_long,2.943772106391434,2.943772106391434,97472,0.05980529297279102
4215,97477,2025-03-12 16:37:00,HYPE,162.37690358792776,-0.920011746,5055.670886504659,0.0,5055.670886504659,82104.8,-343.57,13.389,771.87,12.916383346660279,close_trailing_long,1.971997196336384,1.971997196336384,97477,0.06157582609670396
4216,97481,2025-03-12 16:41:00,HYPE,130.11225027026683,-0.9428273399999999,5184.840309434926,0.0,5184.840309434926,81761.9,-354.9,13.283,416.97,12.916383346660279,close_trailing_long,1.0387483591840665,1.0387483591840665,97481,0.06341389216046749
4217,97483,2025-03-12 16:43:00,HYPE,90.48900331605799,-0.9583330099999999,5274.370979740984,0.0,5274.370979740984,81718.7,-363.97,13.165,53.0,12.916383346660279,close_trailing_long,0.12979146138988745,0.12979146138988745,97483,0.06454301132716238
4218,97486,2025-03-12 16:46:00,HYPE,14.289682627005217,-0.1397716,5288.520890767989,0.0,5288.520890767989,81824.1,-53.0,13.186,0.0,12.916383346660279,close_trailing_long,0.0,0.0,97486,0.06463280244778725
4219,97550,2025-03-12 17:50:00,HYPE,0.0,-0.04989513600000001,5288.470995631989,0.0,5288.470995631989,82241.2,18.96,13.158,18.96,13.158,entry_initial_normal_long,0.047173498768557934,0.047173498768557934,97550,0.06430439968813671
4220,97553,2025-03-12 17:53:00,HYPE,1.308240000000016,-0.05015678400000001,5289.7290788479895,0.0,5289.7290788479895,82147.2,-18.96,13.227,0.0,13.158,close_trailing_long,0.0,0.0,97553,0.06439329738381819
4221,97554,2025-03-12 17:54:00,HYPE,0.0,-0.04992878800000001,5289.679150059989,0.0,5289.679150059989,82061.3,18.98,13.153,18.98,13.153,entry_initial_normal_long,0.04719453352802482,0.04719453352802482,97554,0.06446009446669733
4222,97566,2025-03-12 18:06:00,HYPE,0.0,-0.07377000800000001,5289.605380051989,0.0,5289.605380051989,81865.4,28.12,13.117,47.1,13.131507006369429,entry_trailing_normal_long,0.11692629895085314,0.11692629895085314,97566,0.0646134432868097
4223,97576,2025-03-12 18:16:00,HYPE,5.392619999999935,-0.12477732000000001,5294.873222731989,0.0,5294.873222731989,82504.9,-47.1,13.246,0.0,13.131507006369429,close_trailing_long,0.0,0.0,97576,0.064176469794303
4224,97620,2025-03-12 19:00:00,HYPE,0.0,-0.049978152,5294.823244579989,0.0,5294.823244579989,82494.4,19.08,13.097,19.08,13.097,entry_initial_normal_long,0.04719529783280283,0.04719529783280283,97620,0.06418403242620092
4225,97645,2025-03-12 19:25:00,HYPE,1.5073200000000118,-0.050279616,5296.280284963988,0.0,5296.280284963988,82690.7,-19.08,13.176,0.0,13.097,close_trailing_long,0.0,0.0,97645,0.06404928589265768
4226,97649,2025-03-12 19:29:00,HYPE,0.0,-0.049987404000000006,5296.230297559989,0.0,5296.230297559989,82730.4,19.26,12.977,19.26,12.977,entry_initial_normal_long,0.04719149394148283,0.04719149394148283,97649,0.06401794621517591
4227,97667,2025-03-12 19:47:00,HYPE,0.0,-0.073524748,5296.156772811989,0.0,5296.156772811989,82657.1,28.54,12.881,47.8,12.919681171548119,entry_trailing_normal_long,0.11660545306556452,0.11660545306556452,97667,0.06407382756970652
4228,97676,2025-03-12 19:56:00,HYPE,0.0,-0.183265542,5295.973507269989,0.0,5295.973507269989,83023.5,70.83,12.937,118.63,12.930021663997302,entry_trailing_normal_long,0.2896329575467799,0.2896329575467799,97676,0.0637888490279257
4229,97701,2025-03-12 20:21:00,HYPE,2.0141400000000167,-0.307180522,5297.680466747989,0.0,5297.680466747989,82791.5,-118.63,12.947,0.0,12.930021663997302,close_trailing_long,0.0,0.0,97701,0.06398821698783075
4230,97711,2025-03-12 20:31:00,HYPE,0.0,-0.04998153,5297.630485217989,0.0,5297.630485217989,82953.2,19.55,12.783,19.55,12.783,entry_initial_normal_long,0.04717347702851658,0.04717347702851658,97711,0.06386288274856171
4231,97718,2025-03-12 20:38:00,HYPE,1.0557000000000054,-0.05019267,5298.635992547989,0.0,5298.635992547989,83110.8,-19.55,12.837,0.0,12.783,close_trailing_long,0.0,0.0,97718,0.06375388027245543
4232,97781,2025-03-12 21:41:00,HYPE,0.0,-0.05000156,5298.585990987989,0.0,5298.585990987989,83015.8,19.4,12.887,19.4,12.887,entry_initial_normal_long,0.047183871399883205,0.047183871399883205,97781,0.06382623537914456
4233,97787,2025-03-12 21:47:00,HYPE,0.31040000000000023,-0.05006364,5298.846327347989,0.0,5298.846327347989,83010.3,-19.4,12.903,0.0,12.887,close_trailing_long,0.0,0.0,97787,0.063833600497143
4234,97788,2025-03-12 21:48:00,HYPE,0.0,-0.049994848,5298.796332499989,0.0,5298.796332499989,82950.6,19.42,12.872,19.42,12.872,entry_initial_normal_long,0.047175664870678535,0.047175664870678535,97788,0.06387893918187437
4235,97819,2025-03-12 22:19:00,HYPE,1.5924400000000145,-0.050313336000000014,5300.33845916399,0.0,5300.33845916399,83312.9,-19.42,12.954,0.0,12.872,close_trailing_long,0.0,0.0,97819,0.06361966105085755
4236,97983,2025-03-13 01:03:00,HYPE,0.0,-0.050016816000000006,5300.28844234799,0.0,5300.28844234799,83304.4,19.19,13.032,19.19,13.032,entry_initial_normal_long,0.047183107621443815,0.047183107621443815,97983,0.06362555209986495
4237,97990,2025-03-13 01:10:00,HYPE,0.11514000000000438,-0.05003984400000001,5300.35354250399,0.0,5300.35354250399,83574.4,-19.19,13.038,0.0,13.032,close_trailing_long,0.0,0.0,97990,0.06342077888090121
4238,98003,2025-03-13 01:23:00,HYPE,0.0,-0.050005302,5300.30353720199,0.0,5300.30353720199,83508.7,19.19,13.029,19.19,13.029,entry_initial_normal_long,0.047172111605515335,0.047172111605515335,98003,0.06347007601845066
4239,98009,2025-03-13 01:29:00,HYPE,0.9595000000000137,-0.050197202,5301.21283999999,0.0,5301.21283999999,83612.1,-19.19,13.079,0.0,13.029,close_trailing_long,0.0,0.0,98009,0.0634024601702384
4240,98043,2025-03-13 02:03:00,HYPE,0.0,-0.05003136,5301.1628086399905,0.0,5301.1628086399905,83946.0,19.2,13.029,19.2,13.029,entry_initial_normal_long,0.04718904305151449,0.04718904305151449,98043,0.0631496772763442
4241,98052,2025-03-13 02:12:00,HYPE,6.2975999999999885,-0.05129088,5307.40911775999,0.0,5307.40911775999,84136.4,-19.2,13.357,0.0,13.029,close_trailing_long,0.0,0.0,98052,0.06308101033274528
4242,98177,2025-03-13 04:17:00,HYPE,0.0,-0.0500752,5307.3590425599905,0.0,5307.3590425599905,83500.0,19.04,13.15,19.04,13.15,entry_initial_normal_long,0.04717525194587774,0.04717525194587774,98177,0.063561186138443
4243,98221,2025-03-13 05:01:00,HYPE,0.0,-0.072031414,5307.287011145991,0.0,5307.287011145991,83271.8,28.21,12.767,47.25,12.921334814814815,entry_trailing_normal_long,0.11503675394185417,0.11503675394185417,98221,0.06373450569275542
4244,98243,2025-03-13 05:23:00,HYPE,0.0,-0.17950564000000002,5307.107505505991,0.0,5307.107505505991,83395.2,70.01,12.82,117.26,12.860832935357324,entry_trailing_normal_long,0.2841587943028145,0.2841587943028145,98243,0.06363804518132928
4245,98248,2025-03-13 05:28:00,HYPE,4.358210000000116,-0.30248389600000003,5311.163231609991,0.0,5311.163231609991,83412.1,-117.26,12.898,0.0,12.860832935357324,close_trailing_long,0.0,0.0,98248,0.06367377432782523
4246,98263,2025-03-13 05:43:00,HYPE,0.0,-0.050120154,5311.113111455991,0.0,5311.113111455991,83081.6,19.79,12.663,19.79,12.663,entry_initial_normal_long,0.04718422762630641,0.04718422762630641,98263,0.06392646640719474
4247,98272,2025-03-13 05:52:00,HYPE,9.380460000000003,-0.051996245999999996,5320.441575209991,0.0,5320.441575209991,83074.4,-19.79,13.137,0.0,12.663,close_trailing_long,0.0,0.0,98272,0.06404429734322477
4248,98284,2025-03-13 06:04:00,HYPE,0.0,-0.05021635,5320.391358859992,0.0,5320.391358859992,83050.6,19.75,12.713,19.75,12.713,entry_initial_normal_long,0.04719234602580056,0.04719234602580056,98284,0.06406204601604312
4249,98294,2025-03-13 06:14:00,HYPE,1.1652500000000208,-0.050449400000000005,5321.506159459992,0.0,5321.506159459992,82925.6,-19.75,12.772,0.0,12.713,close_trailing_long,0.0,0.0,98294,0.06417205494394966
4250,98343,2025-03-13 07:03:00,HYPE,0.0,-0.050228440000000006,5321.455931019992,0.0,5321.455931019992,83258.1,19.85,12.652,19.85,12.652,entry_initial_normal_long,0.04719426473797035,0.04719426473797035,98343,0.06391517379113854
4251,98358,2025-03-13 07:18:00,HYPE,3.7913500000000147,-0.050986710000000005,5325.1962943099925,0.0,5325.1962943099925,83266.1,-19.85,12.843,0.0,12.652,close_trailing_long,0.0,0.0,98358,0.06395395358146944
